workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
1287,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,79889,,21,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.8,neutral,783,,4702,high,5000,246,audio/246_SN1_high.wav,,84590,,22,audio-slider-response,1,
1287,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,85091,,23,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.9,neutral,8091,,3982,control,5000,723,audio/723_CN7.wav,,89080,,24,audio-slider-response,7,
1287,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,89582,,25,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.10,neutral,493,,3146,control,5000,246,audio/246_CN3.wav,,92729,,26,audio-slider-response,3,
1287,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,93231,,27,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.11,neutral,552,,3123,control,5000,246,audio/246_CN2.wav,,96360,,28,audio-slider-response,2,
1287,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,96861,,29,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.12,neutral,565,,2781,control,5000,246,audio/246_CN13.wav,,99647,,30,audio-slider-response,13,
1287,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,100149,,31,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.13,neutral,8070,,3512,mid,5000,723,audio/723_SN19_mid.wav,,103663,,32,audio-slider-response,19,
1287,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,104165,,33,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.14,neutral,417,,6780,control,5000,246,audio/246_CN15.wav,,110947,,34,audio-slider-response,15,
1287,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,111449,,35,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.15,neutral,6886,,2914,high,5000,723,audio/723_SN14_high.wav,,114362,,36,audio-slider-response,14,
1287,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,114864,,37,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.16,neutral,7024,,3384,low,5000,723,audio/723_SN4_low.wav,,118249,,38,audio-slider-response,4,
1287,list2,,,,,,0.0-6.0-1.16,,,,,,,,,,118751,,39,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.17,neutral,7496,,2844,control,5000,723,audio/723_CN9.wav,,121595,,40,audio-slider-response,9,
1287,list2,,,,,,0.0-6.0-1.17,,,,,,,,,,122097,,41,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.18,neutral,788,,2426,control,5000,246,audio/246_CN14.wav,,124521,,42,audio-slider-response,14,
1287,list2,,,,,,0.0-6.0-1.18,,,,,,,,,,125022,,43,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.19,neutral,7127,,2978,low,5000,723,audio/723_SN10_low.wav,,127999,,44,audio-slider-response,10,
1287,list2,,,,,,0.0-6.0-1.19,,,,,,,,,,128501,,45,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.20,neutral,6984,,3646,mid,5000,723,audio/723_SN5_mid.wav,,132149,,46,audio-slider-response,5,
1287,list2,,,,,,0.0-6.0-1.20,,,,,,,,,,132650,,47,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.21,neutral,7497,,3129,control,5000,723,audio/723_CN21.wav,,135779,,48,audio-slider-response,21,
1287,list2,,,,,,0.0-6.0-1.21,,,,,,,,,,136281,,49,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.22,neutral,6834,,5428,high,5000,723,audio/723_SN7_high.wav,,141706,,50,audio-slider-response,7,
1287,list2,,,,,,0.0-6.0-1.22,,,,,,,,,,142207,,51,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.23,neutral,641,,4127,high,5000,246,audio/246_SN13_high.wav,,146335,,52,audio-slider-response,13,
1287,list2,,,,,,0.0-6.0-1.23,,,,,,,,,,146836,,53,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.24,neutral,7368,,4598,mid,5000,723,audio/723_SN15_mid.wav,,151439,,54,audio-slider-response,15,
1287,list2,,,,,,0.0-6.0-1.24,,,,,,,,,,151941,,55,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.25,neutral,648,,2844,high,5000,246,audio/246_SN14_high.wav,,154789,,56,audio-slider-response,14,
1287,list2,,,,,,0.0-6.0-1.25,,,,,,,,,,155291,,57,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.26,neutral,7672,,4772,control,5000,723,audio/723_CN5.wav,,160063,,58,audio-slider-response,5,
1287,list2,,,,,,0.0-6.0-1.26,,,,,,,,,,160564,,59,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.27,neutral,685,,3617,mid,5000,246,audio/246_SN9_mid.wav,,164181,,60,audio-slider-response,9,
1287,list2,,,,,,0.0-6.0-1.27,,,,,,,,,,164682,,61,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.28,neutral,776,,3094,low,5000,246,audio/246_SN16_low.wav,,167782,,62,audio-slider-response,16,
1287,list2,,,,,,0.0-6.0-1.28,,,,,,,,,,168284,,63,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.29,neutral,735,,2705,control,5000,246,audio/246_CN8.wav,,170988,,64,audio-slider-response,8,
1287,list2,,,,,,0.0-6.0-1.29,,,,,,,,,,171490,,65,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.30,neutral,686,,3791,control,5000,246,audio/246_CN7.wav,,175282,,66,audio-slider-response,7,
1287,list2,,,,,,0.0-6.0-1.30,,,,,,,,,,175783,,67,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.31,neutral,7058,,4934,control,5000,723,audio/723_CN17.wav,,180721,,68,audio-slider-response,17,
1287,list2,,,,,,0.0-6.0-1.31,,,,,,,,,,181223,,69,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.32,neutral,502,,2879,high,5000,246,audio/246_SN8_high.wav,,184104,,70,audio-slider-response,8,
1287,list2,,,,,,0.0-6.0-1.32,,,,,,,,,,184605,,71,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.33,neutral,592,,2821,low,5000,246,audio/246_SN17_low.wav,,187430,,72,audio-slider-response,17,
1287,list2,,,,,,0.0-6.0-1.33,,,,,,,,,,187931,,73,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.34,neutral,586,,2804,control,5000,246,audio/246_CN20.wav,,190740,,74,audio-slider-response,20,
1287,list2,,,,,,0.0-6.0-1.34,,,,,,,,,,191241,,75,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.35,neutral,6924,,3286,high,5000,723,audio/723_SN8_high.wav,,194529,,76,audio-slider-response,8,
1287,list2,,,,,,0.0-6.0-1.35,,,,,,,,,,195030,,77,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.36,neutral,6776,,3657,low,5000,723,audio/723_SN2_low.wav,,198689,,78,audio-slider-response,2,
1287,list2,,,,,,0.0-6.0-1.36,,,,,,,,,,199191,,79,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.37,neutral,6353,,2276,control,5000,723,audio/723_CN15.wav,,201465,,80,audio-slider-response,15,
1287,list2,,,,,,0.0-6.0-1.37,,,,,,,,,,201966,,81,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.38,neutral,6398,,2119,control,5000,723,audio/723_CN13.wav,,204087,,82,audio-slider-response,13,
1287,list2,,,,,,0.0-6.0-1.38,,,,,,,,,,204589,,83,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.39,neutral,6870,,3326,control,5000,723,audio/723_CN10.wav,,207917,,84,audio-slider-response,10,
1287,list2,,,,,,0.0-6.0-1.39,,,,,,,,,,208418,,85,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.40,neutral,460,,2937,low,5000,246,audio/246_SN2_low.wav,,211358,,86,audio-slider-response,2,
1287,list2,,,,,,0.0-6.0-1.40,,,,,,,,,,211860,,87,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.41,neutral,6895,,2659,high,5000,723,audio/723_SN1_high.wav,,214516,,88,audio-slider-response,1,
1287,list2,,,,,,0.0-6.0-1.41,,,,,,,,,,215018,,89,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.42,neutral,658,,3094,mid,5000,246,audio/246_SN20_mid.wav,,218115,,90,audio-slider-response,20,
1287,list2,,,,,,0.0-6.0-1.42,,,,,,,,,,218616,,91,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.43,neutral,618,,2688,low,5000,246,audio/246_SN21_low.wav,,221304,,92,audio-slider-response,21,
1287,list2,,,,,,0.0-6.0-1.43,,,,,,,,,,221805,,93,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.44,neutral,7652,,2531,low,5000,723,audio/723_SN17_low.wav,,224342,,94,audio-slider-response,17,
1287,list2,,,,,,0.0-6.0-1.44,,,,,,,,,,224844,,95,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.45,neutral,7170,,4296,control,5000,723,audio/723_CN2.wav,,229141,,96,audio-slider-response,2,
1287,list2,,,,,,0.0-6.0-1.45,,,,,,,,,,229643,,97,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.46,neutral,513,,4679,low,5000,246,audio/246_SN10_low.wav,,234326,,98,audio-slider-response,10,
1287,list2,,,,,,0.0-6.0-1.46,,,,,,,,,,234828,,99,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.47,neutral,7338,,2461,low,5000,723,audio/723_SN16_low.wav,,237290,,100,audio-slider-response,16,
1287,list2,,,,,,0.0-6.0-1.47,,,,,,,,,,237791,,101,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.48,neutral,7305,,2728,control,5000,723,audio/723_CN14.wav,,240516,,102,audio-slider-response,14,
1287,list2,,,,,,0.0-6.0-1.48,,,,,,,,,,241017,,103,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.49,neutral,472,,3471,control,5000,246,audio/246_CN5.wav,,244490,,104,audio-slider-response,5,
1287,list2,,,,,,0.0-6.0-1.49,,,,,,,,,,244991,,105,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.50,neutral,7478,,2612,control,5000,723,audio/723_CN8.wav,,247608,,106,audio-slider-response,8,
1287,list2,,,,,,0.0-6.0-1.50,,,,,,,,,,248110,,107,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.51,neutral,697,,3535,control,5000,246,audio/246_CN18.wav,,251647,,108,audio-slider-response,18,
1287,list2,,,,,,0.0-6.0-1.51,,,,,,,,,,252148,,109,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.52,neutral,778,,2984,control,5000,246,audio/246_CN10.wav,,255134,,110,audio-slider-response,10,
1287,list2,,,,,,0.0-6.0-1.52,,,,,,,,,,255635,,111,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.53,neutral,6997,,2752,high,5000,723,audio/723_SN13_high.wav,,258388,,112,audio-slider-response,13,
1287,list2,,,,,,0.0-6.0-1.53,,,,,,,,,,258890,,113,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.54,neutral,7300,,2252,low,5000,723,audio/723_SN21_low.wav,,261142,,114,audio-slider-response,21,
1287,list2,,,,,,0.0-6.0-1.54,,,,,,,,,,261644,,115,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.55,neutral,7302,,2705,mid,5000,723,audio/723_SN20_mid.wav,,264348,,116,audio-slider-response,20,
1287,list2,,,,,,0.0-6.0-1.55,,,,,,,,,,264849,,117,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.56,neutral,613,,3564,mid,5000,246,audio/246_SN5_mid.wav,,268412,,118,audio-slider-response,5,
1287,list2,,,,,,0.0-6.0-1.56,,,,,,,,,,268913,,119,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.57,neutral,429,,3541,control,5000,246,audio/246_CN19.wav,,272451,,120,audio-slider-response,19,
1287,list2,,,,,,0.0-6.0-1.57,,,,,,,,,,272952,,121,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.58,neutral,645,,4261,control,5000,246,audio/246_CN4.wav,,277213,,122,audio-slider-response,4,
1287,list2,,,,,,0.0-6.0-1.58,,,,,,,,,,277714,,123,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.59,neutral,545,,3088,mid,5000,246,audio/246_SN18_mid.wav,,280804,,124,audio-slider-response,18,
1287,list2,,,,,,0.0-6.0-1.59,,,,,,,,,,281305,,125,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.60,neutral,499,,4383,mid,5000,246,audio/246_SN15_mid.wav,,285691,,126,audio-slider-response,15,
1287,list2,,,,,,0.0-6.0-1.60,,,,,,,,,,286193,,127,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.61,neutral,7311,,4313,control,5000,723,audio/723_CN16.wav,,290509,,128,audio-slider-response,16,
1287,list2,,,,,,0.0-6.0-1.61,,,,,,,,,,291011,,129,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.62,neutral,7678,,3466,control,5000,723,audio/723_CN18.wav,,294475,,130,audio-slider-response,18,
1287,list2,,,,,,0.0-6.0-1.62,,,,,,,,,,294977,,131,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.63,neutral,550,,4545,control,5000,246,audio/246_CN17.wav,,299521,,132,audio-slider-response,17,
1287,list2,,,,,,0.0-6.0-1.63,,,,,,,,,,300023,,133,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.64,neutral,7501,,2456,control,5000,723,audio/723_CN20.wav,,302483,,134,audio-slider-response,20,
1287,list2,,,,,,0.0-6.0-1.64,,,,,,,,,,302985,,135,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.65,neutral,589,,3988,control,5000,246,audio/246_CN21.wav,,306976,,136,audio-slider-response,21,
1287,list2,,,,,,0.0-6.0-1.65,,,,,,,,,,307478,,137,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.66,neutral,7964,,3431,mid,5000,723,audio/723_SN18_mid.wav,,310910,,138,audio-slider-response,18,
1287,list2,,,,,,0.0-6.0-1.66,,,,,,,,,,311411,,139,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.67,neutral,7791,,2990,control,5000,723,audio/723_CN4.wav,,314403,,140,audio-slider-response,4,
1287,list2,,,,,,0.0-6.0-1.67,,,,,,,,,,314904,,141,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.68,neutral,631,,2937,control,5000,246,audio/246_CN9.wav,,317841,,142,audio-slider-response,9,
1287,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,318343,,143,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.69,neutral,522,,2461,control,5000,246,audio/246_CN16.wav,,320806,,144,audio-slider-response,16,
1287,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,321307,,145,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.70,neutral,7592,,2403,control,5000,723,audio/723_CN1.wav,,323711,,146,audio-slider-response,1,
1287,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,324213,,147,html-keyboard-response,,
1287,list2,,,,,,0.0-6.0-0.71,neutral,7533,,2606,control,5000,723,audio/723_CN19.wav,,326820,,148,audio-slider-response,19,
1287,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,327322,,149,html-keyboard-response,,
1287,list2,,,,,,0.0-7.0,,0,,8952,,,,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <p>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</p>
        </div>
",,336275,,150,html-button-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.0,,2437,,10181,,5000,,Girls should be protected and watched over more than boys.<br><br>,,346458,,151,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.1,,2156,,3312,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,349772,,152,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.2,,363,,4594,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,354368,,153,html-slider-response,,
1287,list2,,NEGATIVE,,,,0.0-8.0-0.3,,9328,,4133,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,358502,,154,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.4,,730,,4229,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,362733,,155,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.5,,549,,3885,,5000,,Men are more sexual than women.<br><br>,,366619,,156,html-slider-response,,
1287,list2,,NEGATIVE,,,,0.0-8.0-0.6,,9854,,5750,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,372370,,157,html-slider-response,,
1287,list2,,NEGATIVE,,,,0.0-8.0-0.7,,10000,,3504,,5000,,People should be treated the same regardless of their sex.<br><br>,,375876,,158,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.8,,320,,4020,,5000,,Some types of work are just not appropriate for women.<br><br>,,379898,,159,html-slider-response,,
1287,list2,,NEGATIVE,,,,0.0-8.0-0.9,,9897,,4128,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,384028,,160,html-slider-response,,
1287,list2,,NEGATIVE,,,,0.0-8.0-0.10,,9449,,4123,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,388152,,161,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.11,,0,,2996,,5000,,Mothers should work only if necessary.<br><br>,,391150,,162,html-slider-response,,
1287,list2,,POSITIVE,,,,0.0-8.0-0.12,,101,,4205,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,395357,,163,html-slider-response,,
1287,list2,,,,,,0.0-9.0,,0,,3285,,,,"    
    <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</p>
    </div>
",,398644,,164,html-button-response,,
1287,list2,[],,,,,0.0-10.0,,"{'age': '51', 'race': 'white', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'male', 'region': 'Southeast - AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Hold a higher degree', 'political': 'Somewhat Progressive'}",,58473,,,,,,457219,,165,survey,,
1287,list2,,,,,,0.0-11.0,,0,,2038,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,459259,,166,html-button-response,,
1341,list2,,,[],[],[],0.0-0.0,,,,,,,,,True,556,False,0,preload,,
1341,list2,,,,,,0.0-1.0,,0,,15514,,,,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 10 minutes.</p>
            <h3>RISKS AND BENEFITS</h3>
            <p> The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PARTICIPANT RIGHTS</h3> 
            <p>If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",,16072,,1,html-button-response,,
1341,list2,,,,,,0.0-2.0,,0,,5378,,,,"
    <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary.<br><br>When you are ready to begin the audio attention check, click 'Start'.</p>
    </div>
",,21451,,2,html-button-response,,
1341,list2,,,,,,0.0-3.0,,2,correct,5213,,,,audio/gift.wav,,26725,,3,audio-button-response,,
1341,list2,,,,,,0.0-4.0,,0,,1471,,,,<p>Correct! You are ready to begin the study.</p>,,28198,,4,html-button-response,,
1341,list2,,,,,,0.0-5.0,,0,,14801,,,,"
    <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’.</p>
    </div>
",,41779,,5,html-button-response,,
1341,list2,,,,,,0.0-6.0-0.0,neutral,5911,,8081,control,5000,723,audio/723_CN17.wav,,49915,,6,audio-slider-response,17,
1341,list2,,,,,,0.0-6.0-1.0,,,,,,,,,,50418,,7,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.1,neutral,3820,,4879,low,5000,246,audio/246_SN10_low.wav,,55303,,8,audio-slider-response,10,
1341,list2,,,,,,0.0-6.0-1.1,,,,,,,,,,55807,,9,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.2,neutral,2909,,2990,high,5000,246,audio/246_SN14_high.wav,,58805,,10,audio-slider-response,14,
1341,list2,,,,,,0.0-6.0-1.2,,,,,,,,,,59320,,11,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.3,neutral,4068,,4531,mid,5000,246,audio/246_SN18_mid.wav,,63850,,12,audio-slider-response,18,
1341,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,64362,,13,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.4,neutral,5373,,4139,low,5000,723,audio/723_SN21_low.wav,,68500,,14,audio-slider-response,21,
1341,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,69010,,15,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.5,neutral,5331,,5640,control,5000,723,audio/723_CN7.wav,,74650,,16,audio-slider-response,7,
1341,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,75168,,17,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.6,neutral,5041,,5581,mid,5000,723,audio/723_SN5_mid.wav,,80757,,18,audio-slider-response,5,
1341,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,81261,,19,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.7,neutral,4503,,5230,control,5000,723,audio/723_CN3.wav,,86494,,20,audio-slider-response,3,
1341,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,87002,,21,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.8,neutral,2412,,2540,control,5000,246,audio/246_CN15.wav,,89539,,22,audio-slider-response,15,
1341,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,90044,,23,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.9,neutral,3799,,4040,mid,5000,246,audio/246_SN5_mid.wav,,94078,,24,audio-slider-response,5,
1341,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,94594,,25,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.10,neutral,4876,,3738,control,5000,723,audio/723_CN20.wav,,98335,,26,audio-slider-response,20,
1341,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,98845,,27,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.11,neutral,3219,,5018,high,5000,246,audio/246_SN7_high.wav,,103871,,28,audio-slider-response,7,
1341,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,104378,,29,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.12,neutral,3861,,4200,control,5000,246,audio/246_CN21.wav,,108583,,30,audio-slider-response,21,
1341,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,109089,,31,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.13,neutral,4669,,5779,high,5000,723,audio/723_SN3_high.wav,,114875,,32,audio-slider-response,3,
1341,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,115383,,33,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.14,neutral,4896,,5880,control,5000,723,audio/723_CN14.wav,,121264,,34,audio-slider-response,14,
1341,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,121774,,35,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.15,neutral,5104,,3892,control,5000,723,audio/723_CN2.wav,,125661,,36,audio-slider-response,2,
1341,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,126166,,37,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.16,neutral,5000,,3431,control,5000,723,audio/723_CN19.wav,,129604,,38,audio-slider-response,19,
1341,list2,,,,,,0.0-6.0-1.16,,,,,,,,,,130120,,39,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.17,neutral,4938,,3561,control,5000,723,audio/723_CN9.wav,,133677,,40,audio-slider-response,9,
1341,list2,,,,,,0.0-6.0-1.17,,,,,,,,,,134179,,41,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.18,neutral,2557,,3390,high,5000,246,audio/246_SN3_high.wav,,137569,,42,audio-slider-response,3,
1341,list2,,,,,,0.0-6.0-1.18,,,,,,,,,,138071,,43,html-keyboard-response,,
1341,list2,,,,,,0.0-6.0-0.19,neutral,2950,,3901,mid,5000,246,audio/246_SN9_mid.wav,,141974,,44,audio-slider-response,9,
1341,list2,,,,,,0.0-6.0-1.19,,,,,,,,,,142483,,45,html-keyboard-response,,
